sample_id	chrom	loc_start	loc_end	seg	num_mark	nhet	cnlr_median	mafR	segclust	cnlr_median_clust	mafR_clust	cf	tcn	lcn	cf_em	tcn_em	lcn_em	patient
A002C020	chrX	154710950	155700600	422	3481	399	-0.0029032697223456	-0.0113661991871186	5	-0.0042163902378348	-0.0067786325679822	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	10550	877908	1	937	88	-0.0400660970203769	0.0440032733214034	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	878059	33129500	2	120206	15398	0.1678727513789669	-0.0051686529185648	16	0.1657226808056019	-0.0052910295431543	0.0895322998438637	3	1.0	0.0895322998438637	3	1.0	A002
A002C019	chr1	33129788	47950350	3	57814	6876	0.115372941273136	-0.0032476801797791	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	47950684	50970408	4	11986	869	0.0093776103138437	-0.0105672475497222	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	50970780	55045150	5	15998	1392	0.0918047643044506	-0.006430883077013	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	55045298	68386710	6	52938	7659	0.0086991663655625	-0.0049523293863515	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	68386950	83657662	7	60604	9892	-0.0790438827377484	-0.0014495954071539	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	83658015	95523900	8	47125	6826	-0.009547097819488	0.0011821095473106	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	95524300	101523595	9	23922	2749	-0.0599556599362498	-0.0041106837521684	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	101523830	106886508	10	20764	3539	-0.122072224113643	-3.57634065427853e-05	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr1	106886756	107851550	11	3853	604	-0.063970404535628	-0.0091164225243344	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	107851897	121733822	12	51066	6256	0.0136655811508312	-0.0010487944072825	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	121734389	125063700	13	6420	2	0.168749783869424	0.0208470784336848	17	0.1657226808056019		0.3	3		0.3	3		A002
A002C019	chr1	125063950	149938953	14	17156	848	0.008346908173848	-0.0091652073914703	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	149939352	157096650	15	27730	1833	0.0978474382261388	0.0017741136680499	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	157096955	185647503	16	113085	18796	0.0029097113808943	-0.0015799928773944	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	185647950	199412911	17	54674	7184	-0.118566239521654	-0.0038216822412581	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr1	199413300	199873700	18	1831	135	-0.0365190235482011	0.0015608344473877	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	199873967	206161750	19	24699	3772	0.0887256253374784	-0.0060579810564584	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	206162100	214640100	20	33230	5188	0.0176303632225509	0.0005974859412216	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	214640352	222790928	21	32417	4466	-0.0380926336350717	-0.0031046600145007	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	222791380	237234600	22	56356	8549	0.0518262300650682	-0.0050481196995357	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	237235000	243873950	23	26311	5073	-0.0075565063121368	-0.0048339519637167	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr1	243874394	248945697	24	19661	3450	0.0328050550105338	-0.0049581595194386	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	10596	8932378	25	35217	5457	-0.0044068651908631	-0.0043312389622401	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	8932715	11777366	26	11156	1874	0.0810100962616085	-0.0042287356467858	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	11777686	14460908	27	10676	1367	-0.0667171422488885	-0.000570134986239	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	14461332	21367762	28	27388	5078	0.009877676375059	-0.0037301910240438	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	21368008	23251769	29	7495	787	-0.0645892348218809	-0.0089841213972685	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	23252116	29393789	30	24168	2445	0.0801549724954489	0.000188581913888	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	29394150	34202750	31	19010	3631	0.0315455155984001	-0.0066220600679242	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	34203081	36047069	32	7288	1560	-0.099149457652246	0.0025162588101685	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr2	36047436	39301700	33	12900	2020	0.0197938294593192	-0.0092524392418843	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	39302100	41640565	34	9304	13	-0.0565428893669168	0.0673181774627314	6	-0.0476895093008164		0.3	2		0.3	2		A002
A002C019	chr2	41640861	49193150	35	29812	2191	0.0378001898407897	-0.0051527352734397	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	49193400	53314409	36	16299	2583	-0.1115787689092109	-0.0028896108104063	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr2	53314810	55768004	37	9750	2126	0.0077932828502066	-0.0122619753236835	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	55768250	59779550	38	15958	3448	-0.0624663596216374	-0.0065872108199654	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	59779870	75604400	39	62688	9547	0.0183940393494119	-0.0063309558496201	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	75604614	83879850	40	32922	5864	-0.0853288899355862	-0.0047757009221666	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	83880160	92081336	41	24396	3588	0.0279164546307298	-0.0044667913860795	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	92081510	94190950	42	1733	1	0.2318057386087819	1.40762718981376	19	0.2061355040273189		0.3	3		0.3	3		A002
A002C019	chr2	94191150	102398236	43	30032	4049	0.0360648783657376	-0.0042112504220433	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	102398537	104512623	44	8412	1190	-0.0568965341402644	-0.0110972040860066	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	104512972	113965500	45	33998	5128	0.0285873283934657	-0.0040933510324823	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	113965850	117528776	46	14174	2212	-0.0610728367183185	0.0046437563110908	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	117529018	122429550	47	19367	2009	0.0428209762231302	5.07436748605001e-05	9	0.0171097149691196	0.0027553597376413	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	122429826	126416300	48	15787	2665	-0.0608322179099752	0.0027348097423117	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	126416700	126675138	49	1028	95	-0.0058609744029483	-0.0188308795236899	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	126675325	131633050	50	18584	2721	0.0667221723979985	-0.0041350380966411	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	131633450	138687740	51	27957	4221	-0.0009054043274527	-0.0022616986555655	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	138688000	147232150	52	34035	4595	-0.105724053287064	-0.0006443565687746	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr2	147232550	152616868	53	21335	2909	-0.0207691716399189	-0.0070270790420906	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	152617280	157522820	54	19523	2603	-0.0916928399517872	-0.0017462239652518	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr2	157523200	161041000	55	13964	2034	-0.0098882072076139	0.0030354114341228	9	0.0171097149691196	0.0027553597376413	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	161041250	167784560	56	26849	3496	-0.0787972418910454	-0.0031134530992603	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	167785011	178383600	57	41969	6358	0.0050276661914755	-0.0040414452827481	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	178384050	189174550	58	42949	6594	-0.0830224281291167	-0.0029772238060995	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	189174950	192099188	59	11662	1130	-0.0226768576436636	-0.0017768504463582	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	192099450	195379750	60	13016	1424	-0.120331706023362	0.002766183428885	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr2	195380093	198096400	61	10794	1230	0.0015274329783777	0.0012245145358527	8	0.0171097149691196	-0.0008193627470671	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	198096665	199498538	62	5590	486	-0.0774276993751174	-0.0035155471256211	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	199498847	208313727	63	34949	4356	0.0254904715089964	-0.0065019172231885	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	208314063	214998400	64	26604	4483	-0.0744029578871052	-0.0029711327760545	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	214998548	219810111	65	18995	3020	0.0671863599666389	-0.0100255385440432	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	219810509	229886700	66	39988	7027	-0.0089449312053967	-0.0005091352192583	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr2	229887150	242182250	67	47769	8103	0.0850632911390043	-0.0068539339811475	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	10700	9001050	68	35687	7149	-0.0403374163673575	-0.0040020012644297	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	9001288	15593250	69	25936	3991	0.0796931654882542	-0.005362059362294	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	15593609	17135850	70	6118	982	-0.0066726824427439	0.013175224010179	11	0.0171097149691196	0.0114166189835662	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	17135950	30879214	71	54675	9493	-0.0436940861449547	-0.0026077800544647	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	30879300	34501891	72	14339	2434	0.0265582878235746	-0.0034880855291293	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	34502250	36448200	73	7743	1564	-0.067597831713042	-0.0053575372804959	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	36448528	44374450	74	31462	4160	0.0189321008910029	-0.0043924170887172	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	44374650	46713600	75	9279	1721	0.0414877933887072	0.0008854208753	9	0.0171097149691196	0.0027553597376413	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	46713805	53549500	76	26568	2355	0.101878765313019	-0.0039017360837011	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	53549881	58613103	77	20018	3108	0.0444712021543426	-0.0058783486019817	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	58613300	75898850	78	68581	10788	-0.004031434024869	-0.0036899822657393	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	75899000	90053200	79	56323	7199	-0.1130903491701649	-0.0025597602842382	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	90053381	94567600	80	8395	298	0.0090461923285363	-0.0112257705802744	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	94568030	97779308	81	12803	2816	-0.126102766719803	-0.0006629891313492	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	97779559	102793050	82	19917	2939	-0.0369831631037011	-0.0018682704056892	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	102793436	105896008	83	12337	2144	-0.1112531876460269	0.0001724004237043	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	105896150	118726969	84	50995	8063	-0.0468300549413027	-0.0042565973215749	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	118727350	118760700	85	134	18	-0.117339607587739	-0.0524901762018866	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	118760800	122923319	86	16534	2711	-0.0045110064381225	-0.0021288829926616	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	122923568	130044534	87	27946	3383	0.0632969942186224	-0.0081655689259516	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	130045048	143413405	88	52814	7061	0.020881602730421	-0.0104450452326093	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	143413600	144193119	89	3109	357	-0.0413036422730916	0.0061107409445082	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	144193300	148724850	90	18011	1633	-0.0971801822378161	-0.0006339328136204	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	148725100	161885633	91	52374	8447	-0.0212542407489883	-0.0035872911532544	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	161885750	167019487	92	20381	4061	-0.128281830683073	-0.0049187600651871	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	167019700	173529100	93	25925	3520	-0.0190310249099525	-0.0062074812841324	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	173529350	176514150	94	11894	2045	-0.0996752298504912	0.0030666613640657	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr3	176514380	181604350	95	20235	1754	-0.0369821008277233	-0.0002134284144343	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	181604600	187011150	96	21296	2756	0.0493003157467161	-0.0046860575723233	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	187011450	193671339	97	26416	4789	-0.0365743446607969	-0.0015545595421566	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr3	193671535	198232650	98	17457	3296	0.076969395281231	-0.0013390524833967	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	11600	9915016	99	37025	5676	0.108788397205037	-0.007813573764435	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	9915340	24148350	100	56414	10128	-0.032010240154133	-0.0010152090887174	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	24148791	26674483	101	9986	1228	0.050404143378935	-0.0064977894431825	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	26674721	27432900	102	2998	412	-0.0381557572281258	-0.00698993705527	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	27433108	36895361	103	37624	5798	-0.114709100584589	-0.0031295797653619	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	36895650	42424860	104	21875	3677	0.0392142923394641	-0.0035378235855145	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	42425226	47230750	105	19099	2384	-0.0929154721121673	0.0002169777340836	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	47230888	57843890	106	33615	5723	0.0149526139553916	-0.000315216731509	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	57844155	70269900	107	48867	8631	-0.118635650320244	-0.0027870435832814	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	70270250	89704300	108	77013	10119	-0.0155279734749096	0.0016306425502529	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	89704563	97802950	109	32208	5716	-0.0878544241410946	-0.0043769233437102	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	97803300	107731200	110	39470	4875	-0.0538810175514691	-0.003041078327343	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	107731580	110580550	111	11333	2159	0.0145092526936021	-0.0066261150486426	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	110581000	114722069	112	16422	2179	-0.0444564416673577	-0.0009623004670456	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	114722390	118314690	113	14296	2659	-0.111808434929249	-0.0046581717578459	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	118314900	124044141	114	22706	4037	-0.0337192459653999	-0.0051327534840475	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	124044350	127438650	115	13539	2540	-0.111206729707447	-0.0074168792981468	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	127438750	129623200	116	8669	1323	-0.0151567524544634	-0.0080404958340867	5	-0.0476895093008164	-0.0078071647860439	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	129623550	137794985	117	32428	5579	-0.126154322804338	-0.0027602820199484	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	137795184	138754750	118	3810	777	-0.0584727463455096	0.0007668061609436	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	138755100	141204532	119	9728	1473	0.0222752788194095	-0.0061903607902291	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	141204823	150866225	120	38395	4956	-0.0316418730004472	-0.0033287844643394	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	150866490	154842450	121	15805	1727	0.015743285319216	0.0029248633633409	9	0.0171097149691196	0.0027553597376413	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	154842727	158266700	122	13627	2704	-0.0809571854479649	0.000812065101719	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	158266950	159670129	123	5561	15	0.0060774953077658	0.1997821493603189	12	0.0171097149691196		0.3	2		0.3	2		A002
A002C019	chr4	159670450	164591899	124	19591	2599	-0.0979517371752729	0.000286540259949	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	164592102	165524236	125	3686	731	0.0154545431838849	-0.0012802539032343	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	165524696	168336023	126	11156	1275	-0.103620514333141	0.0004555189856824	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr4	168336300	170089350	127	6966	1197	0.0168580812912733	-0.0092536655355548	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	170089747	182207500	128	48211	6625	-0.0757332731507643	-0.0028270478061431	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr4	182207917	190122562	129	30821	6757	0.0240457491335205	-0.0025384499327376	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	10600	286950	130	1054	144	0.0517572288838065	0.0152191658897263	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	287363	2000216	131	6174	1492	0.137798725622852	-0.0013971664722033	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	2000450	11569994	132	37893	6969	-0.0002685305722269	-0.0036894754299189	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	11570150	13360586	133	7094	628	-0.0895930846050406	-0.0008094117698234	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	13360923	17780250	134	17231	2602	0.0249566364870157	-0.0033851722284165	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	17780600	30898950	135	52176	7157	-0.121653420280906	-0.0039954882503716	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr5	30899100	31535397	136	2533	397	-0.0079043979354442	-0.011334287689377	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	31535700	32682800	137	4504	901	0.10434287723595	-0.0113649006410177	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	32683221	39065100	138	25292	3335	0.0049902704026748	-0.001069559710214	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	39065350	46306599	139	28746	3534	-0.0420643404881407	0.0006487063616862	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	46306839	50254396	140	2165	36	0.111925208863784	0.0040371251875983	14	0.119961074350899	-0.0048173223862848	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	50254650	50710800	141	1814	156	-0.0435985343938411	0.0042167995548141	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	50710900	52415000	142	6797	895	-0.102072157566229	0.0015998588420714	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr5	52415250	68970153	143	65755	10171	-0.0219404559689193	-0.0060687183251317	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	68970369	83034850	144	49558	7916	0.0044127438850226	-0.0045818036363618	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	83034929	93218400	145	40504	5380	-0.100588976749193	-0.0040326664619386	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr5	93218750	99560377	146	25174	2527	-0.0497988741594359	-0.0010868229965201	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	99560500	108385600	147	35063	4833	-0.114978516911435	-0.0011503387318777	2	-0.110660507898745	-0.002650340999094	0.0895322998438637	0	0.0	0.0895322998438637	0	0.0	A002
A002C019	chr5	108385800	116918595	148	33920	6484	-0.0338151086828301	0.0009070752884554	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	116918950	121833021	149	19517	3606	-0.0849389950254182	-0.0010507614958867	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	121833448	130733200	150	35404	4238	-0.0317803892132783	-0.0014293060758086	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	130733300	130735900	151	11	0	-0.338260050137344	0.0	1	-0.338260050137344		0.3	1	0.0	0.3	1	0.0	A002
A002C019	chr5	130736150	142718168	152	47277	5608	0.05365691489304	-0.0026215740729141	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	142718403	149100773	153	25339	3299	-0.0214936459153877	0.0035451692914872	3	-0.0476895093008164	-0.0024415308241827	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	149101143	150733802	154	6412	1029	0.0881037616557021	-0.0111612825525775	13	0.069186731488694	-0.0037856469170451	1.0	2	1.0	1.0	2	1.0	A002
A002C019	chr5	150734181	161238138	155	41549	6236	0.0125059468610454	-0.0023029441089803	7	0.0171097149691196	-0.0037952230864041	1.0	2	1.0	1.0	2	1.0	A002
